"Date","Month","Year","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2018-08-13,8,2018,45,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-14,8,2018,47,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-15,8,2018,54,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-16,8,2018,59,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-17,8,2018,54,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-18,8,2018,31,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-19,8,2018,24,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-20,8,2018,29,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-21,8,2018,52,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-22,8,2018,37,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-23,8,2018,53,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-24,8,2018,39,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-29,8,2018,43,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-30,8,2018,30,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-31,8,2018,21,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-01,9,2018,29,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-02,9,2018,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-03,9,2018,18,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-04,9,2018,22,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-05,9,2018,31,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-06,9,2018,30,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-07,9,2018,26,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-08,9,2018,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-09,9,2018,21,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-10,9,2018,18,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-11,9,2018,10,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-12,9,2018,20,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-13,9,2018,22,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-14,9,2018,14,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-15,9,2018,13,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-16,9,2018,9,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-17,9,2018,10,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-18,9,2018,22,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-19,9,2018,32,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-20,9,2018,44,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-21,9,2018,48,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-22,9,2018,43,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-23,9,2018,43,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-24,9,2018,30,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-25,9,2018,27,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-26,9,2018,23,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-27,9,2018,20,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-28,9,2018,22,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-29,9,2018,24,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-09-30,9,2018,25,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-01,10,2018,35,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-02,10,2018,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-03,10,2018,37,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-04,10,2018,30,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-05,10,2018,32,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-06,10,2018,37,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-07,10,2018,46,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-08,10,2018,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-09,10,2018,21,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-10,10,2018,17,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-11,10,2018,25,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-12,10,2018,22,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-13,10,2018,27,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-14,10,2018,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-15,10,2018,40,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-16,10,2018,30,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-17,10,2018,24,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-18,10,2018,25,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-19,10,2018,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-20,10,2018,33,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-21,10,2018,22,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-22,10,2018,23,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-23,10,2018,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-24,10,2018,35,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-25,10,2018,43,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-26,10,2018,32,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-27,10,2018,30,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-28,10,2018,33,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-29,10,2018,21,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-30,10,2018,26,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-10-31,10,2018,43,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-01,11,2018,43,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-02,11,2018,17,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-03,11,2018,29,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-04,11,2018,34,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-05,11,2018,25,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-06,11,2018,18,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-07,11,2018,24,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-08,11,2018,40,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-09,11,2018,23,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-10,11,2018,32,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-11,11,2018,49,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-12,11,2018,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-13,11,2018,16,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-14,11,2018,17,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-15,11,2018,14,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-16,11,2018,26,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-17,11,2018,43,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-18,11,2018,52,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-19,11,2018,52,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-20,11,2018,29,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-21,11,2018,33,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-22,11,2018,47,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-23,11,2018,55,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-24,11,2018,26,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-25,11,2018,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-26,11,2018,20,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-27,11,2018,25,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-28,11,2018,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-29,11,2018,56,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-11-30,11,2018,59,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-12-01,12,2018,35,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-12-02,12,2018,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-12-03,12,2018,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-12-04,12,2018,20,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-12-05,12,2018,20,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-12-06,12,2018,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-12-07,12,2018,32,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-12-08,12,2018,33,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-12-09,12,2018,20,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-01,1,2018,15,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-02,1,2018,29,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-03,1,2018,48,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-04,1,2018,26,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-05,1,2018,31,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-06,1,2018,19,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-07,1,2018,27,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-08,1,2018,51,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-09,1,2018,48,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-10,1,2018,32,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-11,1,2018,36,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-12,1,2018,20,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-13,1,2018,5,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-14,1,2018,10,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-15,1,2018,26,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-16,1,2018,55,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-17,1,2018,47,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-18,1,2018,36,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-19,1,2018,55,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-20,1,2018,49,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-21,1,2018,38,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-22,1,2018,55,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-23,1,2018,13,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-24,1,2018,15,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-25,1,2018,28,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-26,1,2018,44,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-27,1,2018,30,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-28,1,2018,21,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-01-31,1,2018,32,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-01,2,2018,47,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-02,2,2018,10,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-03,2,2018,33,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-04,2,2018,25,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-05,2,2018,26,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-06,2,2018,49,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-07,2,2018,34,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-08,2,2018,27,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-09,2,2018,51,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-10,2,2018,42,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-11,2,2018,27,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-12,2,2018,14,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-13,2,2018,26,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-14,2,2018,54,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-15,2,2018,39,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-16,2,2018,23,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-17,2,2018,25,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-18,2,2018,11,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-19,2,2018,42,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-20,2,2018,54,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-21,2,2018,36,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-22,2,2018,42,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-23,2,2018,56,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-24,2,2018,43,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-25,2,2018,26,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-26,2,2018,23,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-27,2,2018,23,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-02-28,2,2018,39,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-01,3,2018,39,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-02,3,2018,7,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-03,3,2018,9,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-04,3,2018,16,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-05,3,2018,18,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-06,3,2018,32,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-07,3,2018,20,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-08,3,2018,27,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-09,3,2018,30,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-10,3,2018,68,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-11,3,2018,56,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-12,3,2018,27,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-13,3,2018,26,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-14,3,2018,18,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-15,3,2018,36,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-16,3,2018,48,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-17,3,2018,52,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-18,3,2018,25,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-19,3,2018,35,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-20,3,2018,9,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-21,3,2018,10,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-22,3,2018,15,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-23,3,2018,24,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-24,3,2018,27,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-25,3,2018,12,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-26,3,2018,18,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-27,3,2018,28,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-28,3,2018,61,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-29,3,2018,59,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-30,3,2018,36,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-03-31,3,2018,23,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-01,4,2018,41,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-02,4,2018,48,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-03,4,2018,65,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-04,4,2018,28,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-05,4,2018,24,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-06,4,2018,56,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-07,4,2018,62,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-08,4,2018,31,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-09,4,2018,51,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-10,4,2018,53,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-11,4,2018,60,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-12,4,2018,52,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-13,4,2018,58,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-14,4,2018,57,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-15,4,2018,68,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-16,4,2018,13,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-17,4,2018,35,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-20,4,2018,17,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-21,4,2018,28,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-22,4,2018,23,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-23,4,2018,15,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-24,4,2018,10,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-25,4,2018,10,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-26,4,2018,0,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-27,4,2018,0,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-28,4,2018,0,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-29,4,2018,0,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-04-30,4,2018,2,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-01,5,2018,25,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-02,5,2018,48,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-03,5,2018,44,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-04,5,2018,42,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-05,5,2018,40,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-06,5,2018,32,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-07,5,2018,28,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-08,5,2018,38,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-11,5,2018,51,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-12,5,2018,55,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-13,5,2018,56,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-14,5,2018,54,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-15,5,2018,25,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-16,5,2018,27,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-17,5,2018,21,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-18,5,2018,25,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-19,5,2018,13,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-20,5,2018,29,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-21,5,2018,38,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-22,5,2018,38,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-23,5,2018,25,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-24,5,2018,30,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-25,5,2018,34,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-26,5,2018,25,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-27,5,2018,23,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-28,5,2018,15,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-29,5,2018,20,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-30,5,2018,24,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-05-31,5,2018,28,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-01,6,2018,35,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-02,6,2018,28,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-03,6,2018,27,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-04,6,2018,23,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-05,6,2018,33,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-06,6,2018,45,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-07,6,2018,45,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-08,6,2018,48,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-09,6,2018,42,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-10,6,2018,40,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-11,6,2018,37,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-12,6,2018,30,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-13,6,2018,35,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-14,6,2018,47,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-15,6,2018,48,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-16,6,2018,47,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-17,6,2018,47,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-18,6,2018,59,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-19,6,2018,57,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-20,6,2018,40,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-21,6,2018,52,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-22,6,2018,40,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-23,6,2018,36,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-24,6,2018,30,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-25,6,2018,44,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-26,6,2018,33,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-27,6,2018,33,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-28,6,2018,33,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-29,6,2018,46,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-06-30,6,2018,52,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-01,7,2018,32,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-02,7,2018,40,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-03,7,2018,48,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-04,7,2018,39,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-05,7,2018,29,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-06,7,2018,28,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-07,7,2018,24,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-08,7,2018,15,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-09,7,2018,19,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-10,7,2018,40,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-11,7,2018,57,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-12,7,2018,48,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-13,7,2018,43,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-14,7,2018,33,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-15,7,2018,42,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-16,7,2018,52,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-17,7,2018,48,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-18,7,2018,24,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-19,7,2018,30,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-20,7,2018,33,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-21,7,2018,20,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-22,7,2018,25,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-23,7,2018,35,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-24,7,2018,24,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-25,7,2018,28,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-26,7,2018,34,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-27,7,2018,47,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-28,7,2018,46,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-29,7,2018,38,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-30,7,2018,24,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-07-31,7,2018,26,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-08-01,8,2018,28,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-08-02,8,2018,27,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-08-03,8,2018,16,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-08-04,8,2018,23,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
2018-08-05,8,2018,30,"Triple Oak","PM2.5","Wake",35.8652,-78.8197
